EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude
622033,TF5.5A,2022-10-20,11:15:00,1,D,S1,TP,NA,0.07,MG/L,D01G,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
622106,RET5.2,2022-12-14,09:00:00,1,D,S1,TP,NA,0.0553,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457304,TF5.5,2019-02-05,11:30:00,1,D,FS2,TP,NA,0.0332,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457305,TF5.5,2019-03-05,11:30:00,1,D,S1,TP,NA,0.0474,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457303,TF5.5,2019-01-08,11:40:00,1,D,S1,TP,NA,0.0384,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
457310,TF5.5A,2019-02-05,10:55:00,1,D,S1,TP,NA,0.0384,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457311,TF5.5A,2019-03-05,11:10:00,1,D,S1,TP,NA,0.045,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
457309,TF5.5A,2019-01-08,11:15:00,1,D,S1,TP,NA,0.039,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
450513,TF5.5A,2018-07-10,11:45:00,1,D,S1,TP,NA,0.0724,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
450512,TF5.5,2018-08-07,11:40:00,1,D,S1,TP,NA,0.079,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
451246,RET5.2,2018-09-05,10:30:00,1,D,S1,TP,NA,0.1426,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
450514,TF5.5A,2018-08-07,11:10:00,1,D,S1,TP,NA,0.0812,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
454238,RET5.2,2018-10-02,10:20:00,1,D,S1,TP,NA,0.0699,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
454278,TF5.5,2018-10-02,11:45:00,1,D,S1,TP,NA,0.0786,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
454240,RET5.2,2018-12-05,10:40:00,1,D,S1,TP,NA,0.0664,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457220,RET5.2,2019-06-04,10:45:00,1,D,S1,TP,NA,0.0709,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457218,RET5.2,2019-04-10,10:00:00,1,D,S1,TP,NA,0.0743,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457215,RET5.2,2019-01-08,10:00:00,1,D,S1,TP,NA,0.0599,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
457217,RET5.2,2019-03-19,11:00:00,1,D,S1,TP,NA,0.0703,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
454283,TF5.5A,2018-12-04,11:30:00,1,D,S1,TP,NA,0.0536,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
454281,TF5.5A,2018-10-02,11:20:00,1,D,S1,TP,NA,0.0614,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
454279,TF5.5,2018-11-01,11:45:00,1,D,S1,TP,NA,0.0542,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
454280,TF5.5,2018-12-04,11:55:00,1,D,S1,TP,NA,0.0516,MG/L,D01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
46185,TF5.6,2013-02-05,12:10:00,1,D,S1,TP,NA,0.114,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30018,TF5.6,2013-03-05,12:00:00,1,D,S1,TP,NA,0.0552,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
46000,TF5.6,2013-01-08,11:45:00,1,D,S1,TP,NA,0.0508,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30212,TF5.6,2013-04-02,12:00:00,1,D,S1,TP,NA,0.052,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30916,TF5.6,2013-06-06,12:30:00,1,D,S1,TP,NA,0.0522,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394829,RET5.2,2014-08-05,11:10:00,1,D,S1,TP,NA,0.0533,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
462552,RET5.2,2020-09-01,10:00:00,1,D,S1,TP,NA,0.0866,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
583834,RET5.2,2021-01-05,09:30:00,1,D,S1,TP,NA,0.0887,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587706,RET5.2,2021-07-07,09:30:00,1,D,S1,TP,NA,0.0587,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
587707,RET5.2,2021-08-05,10:00:00,1,D,S1,TP,NA,0.0536,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
454285,TF5.6,2018-11-01,10:50:00,1,D,S1,TP,NA,0.0568,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
454286,TF5.6,2018-12-04,11:00:00,1,D,S1,TP,NA,0.063,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
451259,TF5.6,2018-09-05,10:45:00,1,D,S1,TP,NA,0.0475,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450516,TF5.6,2018-08-07,10:40:00,1,D,FS2,TP,NA,0.0836,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450516,TF5.6,2018-08-07,10:40:00,1,D,FS1,TP,NA,0.083,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
454284,TF5.6,2018-10-02,10:45:00,1,D,S1,TP,NA,0.0481,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447306,TF5.6,2017-10-03,11:00:00,1,D,S1,TP,NA,0.0582,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429897,TF5.6,2017-09-19,11:10:00,1,D,S1,TP,NA,0.0528,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
447307,TF5.6,2017-11-16,10:45:00,1,D,S1,TP,NA,0.054,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
449335,TF5.6,2018-06-05,12:15:00,1,D,S1,TP,NA,0.0622,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
450515,TF5.6,2018-07-10,11:15:00,1,D,S1,TP,NA,0.0478,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
449334,TF5.6,2018-05-01,11:00:00,1,D,S1,TP,NA,0.0454,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448745,TF5.6,2018-02-20,11:35:00,1,D,S1,TP,NA,0.0708,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
448746,TF5.6,2018-03-06,11:00:00,1,D,S1,TP,NA,0.0836,MG/L,D01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30602,LE5.1,2013-05-09,10:20:00,1,D,S1,TP,NA,0.0649,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30203,LE5.1,2013-04-02,10:50:00,1,D,S1,TP,NA,0.0693,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
46206,TF5.5A,2013-02-05,12:36:00,1,D,S1,TP,NA,0.1136,MG/L,D01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
415178,RET5.2,2015-09-02,11:15:00,1,D,S1,TP,NA,0.0754,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
415038,RET5.2,2015-11-04,10:50:00,1,D,S1,TP,NA,0.0568,MG/L,D01,VADCLS,QQ,NA,NA,NA,37.20294,-76.78219
422921,RET5.2,2016-07-06,11:00:00,1,D,S1,TP,NA,0.0624,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
596869,RET5.2,2021-10-06,09:15:00,1,D,S1,TP,NA,0.1277,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608645,RET5.2,2022-05-18,10:00:00,1,D,S1,TP,NA,0.1036,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608754,RET5.2,2022-02-08,09:30:00,1,D,S1,TP,NA,0.1304,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
608646,RET5.2,2022-06-29,09:15:00,1,D,S1,TP,NA,0.0657,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
621235,RET5.2,2022-08-02,09:45:00,1,D,S1,TP,NA,0.0706,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
621237,RET5.2,2022-09-20,09:30:00,1,D,S1,TP,NA,0.0463,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
622104,RET5.2,2022-10-20,09:15:00,1,D,S1,TP,NA,0.0485,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
622105,RET5.2,2022-11-29,09:40:00,1,D,S1,TP,NA,0.0728,MG/L,D01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
394237,LE5.1,2013-07-15,10:50:00,1,D,FS1,TSS,NA,41,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394237,LE5.1,2013-07-15,10:50:00,1,D,FS2,TSS,NA,39,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394409,LE5.1,2013-10-01,10:00:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
394410,LE5.1,2013-11-06,09:55:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
395009,TF5.6,2014-11-04,12:10:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395008,TF5.6,2014-10-07,11:30:00,1,D,S1,TSS,NA,19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395010,TF5.6,2014-12-02,11:45:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395379,TF5.6,2015-01-06,11:30:00,1,D,S1,TSS,NA,21,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395380,TF5.6,2015-02-03,12:00:00,1,D,S1,TSS,NA,32,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395381,TF5.6,2015-03-12,12:00:00,1,D,S1,TSS,NA,41,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395475,TF5.6,2013-08-15,12:10:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394733,TF5.6,2014-06-03,12:00:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394879,TF5.6,2014-07-01,12:15:00,1,D,S1,TSS,NA,11,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394881,TF5.6,2014-09-03,11:35:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394880,TF5.6,2014-08-05,11:50:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TSS,NA,29,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394673,TF5.6,2014-04-01,12:05:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394674,TF5.6,2014-05-06,12:15:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394495,TF5.6,2013-11-05,12:30:00,1,D,S1,TSS,NA,25,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TSS,NA,33,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394671,TF5.6,2014-01-15,12:30:00,1,D,S1,TSS,NA,21,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
394268,TF5.6,2013-07-18,12:00:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457149,LE5.1,2019-06-04,10:00:00,1,D,S1,TSS,NA,34,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457148,LE5.1,2019-05-07,09:45:00,1,D,S1,TSS,NA,29,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457146,LE5.1,2019-03-19,10:30:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
457147,LE5.1,2019-04-10,09:30:00,1,D,S1,TSS,NA,23,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.20297,-76.64833
458619,LE5.1,2019-10-24,09:00:00,1,D,S1,TSS,NA,5,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.20297,-76.64833
458617,LE5.1,2019-08-06,09:30:00,1,D,S1,TSS,NA,9,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458618,LE5.1,2019-09-10,09:30:00,1,D,S1,TSS,NA,6,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.20297,-76.64833
458616,LE5.1,2019-07-09,09:40:00,1,D,S1,TSS,NA,30,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458782,TF5.5A,2019-11-05,11:20:00,1,D,S1,TSS,NA,28,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
458620,LE5.1,2019-11-05,09:15:00,1,D,S1,TSS,NA,5,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.20297,-76.64833
461989,LE5.1,2020-03-03,09:00:00,1,D,S1,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
461987,LE5.1,2020-01-09,09:30:00,1,D,S1,TSS,NA,19,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.20297,-76.64833
461988,LE5.1,2020-02-04,09:40:00,1,D,S1,TSS,NA,9,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462511,LE5.1,2020-07-07,09:00:00,1,D,S1,TSS,NA,58,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462068,TF5.5A,2020-03-11,11:50:00,1,D,S1,TSS,NA,22,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510253,LE5.1,2020-10-06,09:15:00,1,D,S1,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462513,LE5.1,2020-09-01,09:30:00,1,D,S1,TSS,NA,22,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
462512,LE5.1,2020-08-06,09:00:00,1,D,S1,TSS,NA,26,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30134,LE5.1,2013-03-20,09:20:00,1,D,S1,TSS,NA,25,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
458785,TF5.6,2019-08-06,11:05:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458784,TF5.6,2019-07-09,10:40:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457320,TF5.6,2019-06-04,11:05:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457319,TF5.6,2019-05-07,10:50:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457318,TF5.6,2019-04-09,10:55:00,1,D,S1,TSS,NA,18,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
457317,TF5.6,2019-03-05,10:40:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457315,TF5.6,2019-01-08,10:50:00,1,D,S1,TSS,NA,13,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
457316,TF5.6,2019-02-05,10:30:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458789,TF5.6,2019-12-12,10:55:00,1,D,S1,TSS,NA,32,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458788,TF5.6,2019-11-05,10:50:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458786,TF5.6,2019-09-10,10:40:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
458787,TF5.6,2019-10-08,10:30:00,1,D,S1,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462069,TF5.6,2020-01-08,10:48:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462070,TF5.6,2020-02-04,10:40:00,1,D,S1,TSS,NA,13,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462071,TF5.6,2020-03-11,11:10:00,1,D,S1,TSS,NA,13,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587807,TF5.6,2021-08-03,10:50:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587808,TF5.6,2021-09-02,10:35:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587806,TF5.6,2021-07-07,10:45:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587805,TF5.6,2021-06-08,10:50:00,1,D,S1,TSS,NA,9,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583880,TF5.6,2021-02-03,10:30:00,1,D,S1,TSS,NA,21,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
583881,TF5.6,2021-03-11,10:50:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587804,TF5.6,2021-05-04,10:50:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
587803,TF5.6,2021-04-19,11:25:00,1,D,S1,TSS,NA,21,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462600,TF5.6,2020-09-01,11:40:00,1,D,FS1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462600,TF5.6,2020-09-01,11:40:00,1,D,FS2,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510326,TF5.6,2020-10-06,11:15:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
462598,TF5.6,2020-07-07,10:25:00,1,D,S1,TSS,NA,19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
462599,TF5.6,2020-08-13,11:15:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510328,TF5.6,2020-12-10,10:42:00,1,D,S1,TSS,NA,25,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
583879,TF5.6,2021-01-05,10:35:00,1,D,S1,TSS,NA,27,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510327,TF5.6,2020-11-04,11:20:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608694,TF5.6,2022-04-13,10:40:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
596917,TF5.6,2021-10-05,11:15:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
596918,TF5.6,2021-11-04,10:55:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608696,TF5.6,2022-06-07,11:10:00,1,D,S1,TSS,NA,11,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608695,TF5.6,2022-05-03,10:55:00,1,D,S1,TSS,NA,19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621280,TF5.6,2022-07-06,11:10:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
608791,TF5.6,2022-02-09,11:05:00,1,D,S1,TSS,NA,22,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621281,TF5.6,2022-08-10,11:50:00,1,D,FS1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621281,TF5.6,2022-08-10,11:50:00,1,D,FS2,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
621282,TF5.6,2022-09-07,11:15:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
622036,TF5.6,2022-10-20,10:45:00,1,D,S1,TSS,NA,15,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
622037,TF5.6,2022-11-01,10:50:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
622038,TF5.6,2022-12-05,11:25:00,1,D,S1,TSS,NA,36,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
510324,TF5.5A,2020-11-04,11:50:00,1,D,FS1,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510324,TF5.5A,2020-11-04,11:50:00,1,D,FS2,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
510254,LE5.1,2020-11-09,10:00:00,1,D,S1,TSS,NA,10,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
583798,LE5.1,2021-02-04,10:00:00,1,D,S1,TSS,NA,9,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
583797,LE5.1,2021-01-05,09:00:00,1,D,S1,TSS,NA,44,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
583799,LE5.1,2021-03-25,09:30:00,1,D,S1,TSS,NA,5,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
429896,TF5.6,2017-08-01,10:55:00,1,D,S1,TSS,NA,13,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422971,TF5.6,2016-09-07,11:00:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
422970,TF5.6,2016-08-02,10:55:00,1,D,FS2,TSS,NA,13,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
425742,TF5.6,2016-11-01,11:20:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
425741,TF5.6,2016-10-04,11:20:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429602,TF5.6,2017-02-01,10:40:00,1,D,S1,TSS,NA,36,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
425743,TF5.6,2016-12-01,11:00:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429603,TF5.6,2017-03-01,10:50:00,1,D,S1,TSS,NA,15,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
429895,TF5.6,2017-07-18,10:55:00,1,D,S1,TSS,NA,14,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422153,TF5.6,2016-05-12,10:40:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
422154,TF5.6,2016-06-07,11:20:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
422970,TF5.6,2016-08-02,10:55:00,1,D,FS1,TSS,NA,13,MG/L,L01,VADCLS,QQ,NA,NA,NA,37.27272,-76.99057
422969,TF5.6,2016-07-12,11:30:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422152,TF5.6,2016-04-14,11:05:00,1,D,S1,TSS,NA,16,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
422151,TF5.6,2016-03-15,11:50:00,1,D,S1,TSS,NA,17,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
416891,TF5.6,2015-06-18,11:30:00,1,D,S1,TSS,NA,18,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415228,TF5.6,2015-09-17,11:30:00,1,D,S1,TSS,NA,15,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
416890,TF5.6,2015-05-05,11:50:00,1,D,S1,TSS,NA,12,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415226,TF5.6,2015-07-07,12:15:00,1,D,S1,TSS,NA,30,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415227,TF5.6,2015-08-06,12:00:00,1,D,S1,TSS,NA,22,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415078,TF5.6,2015-12-15,11:30:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
395476,TF5.6,2013-09-04,11:50:00,1,D,S1,TSS,NA,11,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
415077,TF5.6,2015-11-03,11:00:00,1,D,S1,TSS,NA,19,MG/L,L01,VADCLS,NA,NA,NA,NA,37.27272,-76.99057
30905,LE5.1,2013-06-06,09:55:00,1,D,S1,TSS,NA,22,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20297,-76.64833
30907,RET5.2,2013-06-06,10:20:00,1,D,S1,TSS,NA,34,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30918,TF5.5A,2013-06-06,13:00:00,1,D,S1,TSS,NA,24,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
30919,TF5.5,2013-06-06,13:30:00,1,D,S1,TSS,NA,28,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30206,RET5.2,2013-04-02,11:20:00,1,D,S1,TSS,NA,36,MG/L,L01,VADCLS,NA,NA,NA,NA,37.20294,-76.78219
30215,TF5.5,2013-04-02,12:50:00,1,D,S1,TSS,NA,20,MG/L,L01,VADCLS,NA,NA,NA,NA,37.31265,-77.23283
30214,TF5.5A,2013-04-02,12:25:00,1,D,S1,TSS,NA,27,MG/L,L01,VADCLS,NA,NA,NA,NA,37.30165,-77.1284
